0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.86149836,0.2083634,0.38784894,0.9293141,0.86568093,0.5642257,0.6285878,0.17845695,0.53421,0.123899594,0.0,0.0,0.0,0.0,8.22574
0.19612326,0.06984499,0.71061283,0.57590026,0.46042418,0.6076232,0.79477495,0.88679713,0.54557455,0.0966663,1.0,0.0,0.0,0.0,8.084624
0.7039374,0.23590632,0.5227325,0.15520063,0.102422334,0.38603547,0.009458791,0.14973272,0.04143675,0.18193616,0.0,1.0,0.0,0.0,7.7143874
0.5828899,0.9853427,0.4312456,0.1763912,0.33326495,0.6835134,0.22096726,0.3355769,0.39329547,0.98935163,0.0,0.0,0.0,1.0,7.8222456
0.65494275,0.24832717,0.9494398,0.6223875,0.07428456,0.13676737,0.24560612,0.15861648,0.40248546,0.95720273,1.0,1.0,0.0,0.0,7.7025228
0.42913046,0.3756838,0.53704333,0.2830001,0.21335466,0.3907088,0.20847805,0.13648492,0.7323794,0.3070322,0.0,0.0,0.0,1.0,7.71341
0.67484325,0.042846497,0.27853805,0.741719,0.7777941,0.12058109,0.26712334,0.7586412,0.7149092,0.4727519,0.0,0.0,0.0,0.0,8.176401
0.66995746,0.16211364,0.587733,0.79119927,0.96913034,0.4154256,0.83966213,0.027503459,0.124047235,0.60885644,0.0,0.0,0.0,0.0,8.067038
0.4270327,0.97729963,0.7383573,0.094063915,0.45150316,0.8759657,0.27930847,0.70259744,0.402996,0.6568787,1.0,1.0,0.0,0.0,10.916438
0.7419439,0.18680327,0.95458543,0.49434346,0.45652682,0.7440042,0.9702534,0.47698998,0.75212663,0.07036336,1.0,0.0,0.0,0.0,9.118427
0.8594332,0.9485286,0.87739927,0.59612405,0.8091097,0.55372864,0.1663758,0.617075,0.18454354,0.1854583,0.0,0.0,0.0,1.0,7.6766768
0.10708224,0.28420734,0.3234873,0.85737336,0.91480535,0.38770342,0.81928146,0.8463206,0.40083337,0.6198167,1.0,0.0,0.0,0.0,8.312874
0.6365528,0.21709667,0.3383746,0.33927467,0.8432066,0.30841076,0.6871505,0.61518836,0.55135727,0.58207023,0.0,0.0,0.0,0.0,9.28672
0.050311223,0.03347144,0.3176759,0.090746455,0.36065313,0.6511618,0.93523973,0.57994664,0.7974763,0.33802179,1.0,1.0,0.0,0.0,12.49925
0.31654847,0.5279812,0.72914743,0.34063914,0.9495621,0.20059016,0.9328066,0.6255412,0.70766634,0.355604,0.0,1.0,0.0,0.0,9.713466
0.94443506,0.54864347,0.4536098,0.5525468,0.5655622,0.38286906,0.7763035,0.020098653,0.1715046,0.23503572,0.0,0.0,1.0,0.0,8.143686
0.85342,0.54319537,0.7606544,0.3768447,0.9659092,0.08958262,0.3978898,0.92680836,0.35056433,0.855081,1.0,1.0,0.0,0.0,9.055779
0.80603147,0.33430132,0.35194826,0.09635525,0.29097885,0.07024321,0.53773224,0.5316553,0.9373293,0.9950892,0.0,0.0,1.0,0.0,10.303378
0.63866085,0.9383888,0.10883518,0.09677462,0.84610415,0.88002986,0.3150377,0.75694525,0.59520686,0.7564016,0.0,0.0,1.0,0.0,9.019702
0.7464084,0.28489858,0.5078214,0.26113838,0.6201101,0.43914387,0.7825542,0.49855837,0.11287807,0.5955102,0.0,1.0,0.0,0.0,9.185778
0.19096841,0.42653582,0.23006652,0.097611025,0.8074958,0.80239636,0.65985316,0.9161849,0.04045934,0.26841956,1.0,1.0,0.0,0.0,10.292073
0.6075511,0.8066926,0.5726888,0.12506878,0.8360181,0.7636359,0.5883852,0.5386133,0.7080192,0.7848504,0.0,1.0,0.0,0.0,9.992347
0.44623932,0.9920417,0.60540044,0.6573241,0.34403983,0.2950003,0.45855993,0.16719307,0.9186977,0.9428328,1.0,1.0,0.0,0.0,10.08327
0.8311054,0.42181933,0.2093474,0.9703963,0.44401574,0.2160065,0.9963948,0.0179975,0.20440055,0.8656101,0.0,0.0,0.0,0.0,8.550476
0.61342776,0.7927761,0.3059971,0.09999415,0.04056807,0.60842675,0.574184,0.8702143,0.46218973,0.32685202,1.0,1.0,0.0,0.0,14.199265
0.34220383,0.29332185,0.92893076,0.3343651,0.76503235,0.902738,0.55931,0.35815424,0.09493402,0.15898417,0.0,0.0,1.0,0.0,7.6878114
0.7760084,0.8584331,0.02520418,0.55297244,0.8087109,0.7694273,0.02966591,0.8511383,0.2896703,0.7007428,0.0,0.0,0.0,0.0,8.06637
0.5654337,0.015480279,0.5117583,0.7258208,0.51011837,0.19724245,0.5092622,0.6392091,0.026286166,0.21074,1.0,1.0,0.0,0.0,7.7882004
0.93579626,0.82125086,0.89112514,0.2256535,0.5225576,0.38442123,0.9082204,0.69789886,0.70782393,0.46737203,0.0,0.0,1.0,0.0,9.350217
0.039341986,0.6799781,0.41983005,0.88489175,0.8387313,0.952612,0.091977395,0.036086764,0.15143828,0.56125283,1.0,0.0,0.0,0.0,7.6161284
0.092395365,0.40960515,0.6338839,0.14347123,0.546203,0.31008843,0.41382548,0.9160895,0.11798333,0.6957408,0.0,0.0,0.0,1.0,7.615381
0.3126481,0.84540063,0.24286091,0.6986136,0.37417424,0.5492191,0.6612615,0.047462758,0.8882398,0.03125386,0.0,0.0,0.0,0.0,7.7685986
0.79539627,0.6438537,0.6597546,0.40654182,0.044068027,0.7817931,0.40111864,0.4797001,0.15989085,0.031415537,1.0,1.0,0.0,0.0,9.271694
0.64710087,0.78073233,0.713703,0.905879,0.1421744,0.52355194,0.41608363,0.77300984,0.017477319,0.37384936,1.0,1.0,0.0,0.0,8.182393
0.23744425,0.07132966,0.93428487,0.01951366,0.24540156,0.61043125,0.7329588,0.7458075,0.34782308,0.7230985,1.0,0.0,0.0,0.0,8.613666
0.18255822,0.05146317,0.9735508,0.38832447,0.8893117,0.29480657,0.027104497,0.8474426,0.5293569,0.7262676,0.0,0.0,1.0,0.0,7.6675024
0.4760802,0.35107946,0.21170427,0.65150577,0.3738859,0.05078955,0.23637405,0.53451884,0.93931186,0.045267176,0.0,0.0,1.0,0.0,7.8334274
0.4957202,0.2548755,0.45532706,0.2652958,0.9918714,0.42177767,0.97942626,0.94799536,0.25034413,0.46949834,0.0,0.0,1.0,0.0,9.428335
0.62568676,0.47725675,0.2509369,0.5397387,0.22817606,0.774793,0.861472,0.1204515,0.32612714,0.7285234,0.0,0.0,1.0,0.0,8.699225
0.33559406,0.8661386,0.32306808,0.8185538,0.5063532,0.65021706,0.7804986,0.48830423,0.17596465,0.5481723,0.0,0.0,1.0,0.0,7.744991
0.47091314,0.848123,0.31840396,0.51333,0.69756866,0.97506344,0.44469368,0.44427255,0.20869768,0.33355072,1.0,0.0,0.0,0.0,8.795222
0.2826861,0.08416231,0.29758993,0.6579308,0.2722873,0.46353793,0.70034945,0.4455348,0.3589915,0.024251608,0.0,1.0,0.0,0.0,8.472787
0.34123415,0.118087836,0.569571,0.24619095,0.72057587,0.34644482,0.07916735,0.08103959,0.32195374,0.39450577,0.0,1.0,0.0,0.0,7.6500916
0.48496693,0.22240819,0.9138781,0.830287,0.7072781,0.9645005,0.06809454,0.99356604,0.874318,0.7025815,0.0,1.0,0.0,0.0,7.9466662
0.95866865,0.12720498,0.025216507,0.93265146,0.35227537,0.7943938,0.43122387,0.3734976,0.006554567,0.70781726,0.0,1.0,0.0,0.0,8.407523
0.095128626,0.32990423,0.5671401,0.8467496,0.50884247,0.80196357,0.5218226,0.41167855,0.2852981,0.08706507,1.0,1.0,0.0,0.0,8.01479
0.8766632,0.58668196,0.16204293,0.9643011,0.08271359,0.43704742,0.42490566,0.9472031,0.10380761,0.9380018,1.0,1.0,0.0,0.0,10.17363
0.6727959,0.21638396,0.4465659,0.17428897,0.9192721,0.035299752,0.76634234,0.3361806,0.3391334,0.053807925,1.0,0.0,0.0,0.0,8.7205305
0.005141338,0.30247512,0.8608731,0.23887993,0.59997165,0.3721674,0.054128293,0.95742035,0.79837346,0.9833764,0.0,0.0,1.0,0.0,8.031277
0.008871563,0.29062617,0.8911571,0.4579566,0.85985607,0.7587782,0.90749246,0.2885473,0.11780512,0.5474975,0.0,0.0,1.0,0.0,7.909503
0.73550856,0.1189663,0.09754195,0.5129584,0.066579536,0.80940986,0.97920245,0.14781849,0.20884661,0.7879428,1.0,1.0,0.0,0.0,11.651108
0.36089364,0.096208446,0.648318,0.44090098,0.87776726,0.47313854,0.46391723,0.40766394,0.31543967,0.27953944,1.0,0.0,0.0,0.0,7.7720075
0.9013389,0.9334528,0.26122373,0.117764235,0.40289837,0.87262183,0.9537965,0.2879768,0.39464867,0.40740213,1.0,1.0,0.0,0.0,14.792194
0.11869482,0.55570495,0.5675578,0.43593696,0.7481103,0.5024734,0.23768213,0.024094934,0.9032904,0.27965012,0.0,1.0,0.0,0.0,7.962238
0.7188302,0.08816671,0.5817951,0.280941,0.37356484,0.83054006,0.9472065,0.7797094,0.08798266,0.08697719,0.0,0.0,0.0,1.0,9.1245365
0.18940617,0.14612567,0.25180534,0.15348992,0.8048633,0.12002538,0.515992,0.046517503,0.09950862,0.5623062,0.0,1.0,0.0,0.0,7.806884
0.74224126,0.34010532,0.9880553,0.8664789,0.93461657,0.6802203,0.12630871,0.71414554,0.06339105,0.45985353,0.0,1.0,0.0,0.0,7.627003
0.7774046,0.35969162,0.16327575,0.5976046,0.6533745,0.19959213,0.83716357,0.7157069,0.08430417,0.39317474,1.0,0.0,0.0,0.0,9.630603
0.17184505,0.10399885,0.026476819,0.889487,0.44550136,0.72170675,0.40481612,0.67963916,0.72254217,0.75989056,0.0,0.0,1.0,0.0,8.0033455
0.16739748,0.12132141,0.48719412,0.059370775,0.016623225,0.27688757,0.98451066,0.6594561,0.7925641,0.23107533,0.0,1.0,0.0,0.0,10.975181
0.32381573,0.93666255,0.88784564,0.14339027,0.062558584,0.42735586,0.8807698,0.640714,0.17459024,0.6368954,0.0,0.0,1.0,0.0,8.167684
0.44326198,0.30131063,0.3814664,0.15012327,0.68319005,0.29244927,0.41514274,0.17577082,0.21425919,0.16444832,0.0,0.0,0.0,0.0,7.764042
0.73074234,0.95147586,0.86746985,0.8180619,0.40956262,0.021153234,0.24522044,0.04545306,0.07521744,0.7877437,0.0,0.0,0.0,1.0,7.6652026
0.98013026,0.8285211,0.6462239,0.087514974,0.9972096,0.6621732,0.85385734,0.6481968,0.30409566,0.67551994,1.0,0.0,0.0,0.0,12.609882
0.1566978,0.4467612,0.5881094,0.18789525,0.20687962,0.8448542,0.66208494,0.47184452,0.8638341,0.74752563,1.0,1.0,0.0,0.0,11.832487
0.31547013,0.10544463,0.5242342,0.7622091,0.9114977,0.11692455,0.9955414,0.37129837,0.98289347,0.522266,1.0,1.0,0.0,0.0,9.570348
0.30119357,0.8504206,0.7118874,0.057299163,0.7151347,0.009532053,0.57117194,0.9861085,0.52509195,0.5132023,0.0,0.0,0.0,0.0,7.889963
0.5074413,0.95375866,0.07112611,0.6300439,0.4617755,0.99588424,0.2553305,0.08437053,0.34551254,0.7754499,1.0,0.0,0.0,0.0,9.597193
0.52556485,0.61138463,0.110889055,0.34955415,0.5051399,0.09835195,0.5639539,0.2555437,0.38715637,0.4822573,1.0,1.0,0.0,0.0,9.611335
0.26799953,0.40463242,0.9562529,0.95655686,0.029468896,0.91887957,0.18101521,0.82837206,0.24760251,0.4219348,1.0,1.0,0.0,0.0,7.7186704
0.8776784,0.42456728,0.525757,0.2621484,0.4506589,0.6142152,0.08437683,0.41400984,0.79477304,0.8448755,0.0,0.0,0.0,1.0,8.393097
0.8066304,0.5126017,0.6713397,0.64293253,0.6713576,0.8862805,0.21877587,0.5552238,0.74934524,0.9529753,0.0,0.0,0.0,1.0,7.9240947
0.027578976,0.8065884,0.86936957,0.13673355,0.89059734,0.24830481,0.9402451,0.14633214,0.39167908,0.2954811,0.0,0.0,1.0,0.0,9.414113
0.21377815,0.8422303,0.95599985,0.56918275,0.53052384,0.46818405,0.039363977,0.71488273,0.6904952,0.49033543,0.0,0.0,0.0,1.0,7.6210093
0.18610379,0.20080094,0.2220743,0.16308697,0.90360075,0.6076836,0.8360213,0.15035388,0.6280571,0.9320258,0.0,0.0,0.0,0.0,9.276987
0.5681923,0.8869329,0.9722034,0.74697906,0.8291488,0.41893196,0.99924374,0.21139847,0.8852664,0.3920631,1.0,0.0,0.0,0.0,8.675987
0.9420126,0.09671923,0.2816974,0.9675032,0.27454227,0.3184271,0.78568715,0.21633066,0.8237385,0.6809657,0.0,1.0,0.0,0.0,9.7969055
0.04068933,0.10728149,0.6789092,0.3660095,0.15635392,0.7926044,0.20752871,0.058167335,0.94762355,0.8313385,0.0,0.0,0.0,0.0,7.7111893
0.8601682,0.40286,0.58913845,0.11825978,0.5737246,0.23663525,0.5135497,0.46342933,0.46719825,0.8767582,0.0,0.0,0.0,1.0,8.932068
0.14531675,0.04417143,0.15723014,0.21896417,0.11868614,0.28519294,0.26602194,0.42416957,0.30255803,0.704006,0.0,0.0,0.0,0.0,7.8574877
0.9363655,0.79459333,0.26727992,0.31458247,0.32825726,0.37413147,0.5502506,0.4454933,0.20116453,0.995901,1.0,1.0,0.0,0.0,12.063792
0.29452553,0.24363692,0.7640453,0.32122654,0.66453636,0.05991082,0.97993916,0.5069772,0.7053146,0.30940303,0.0,0.0,0.0,1.0,8.294214
0.20976295,0.13831128,0.025632229,0.71339685,0.4604479,0.4891305,0.5907546,0.2565279,0.62167263,0.27819663,0.0,0.0,1.0,0.0,7.9740577
0.35673428,0.68684083,0.59164965,0.506313,0.36124712,0.3734976,0.03051804,0.14239198,0.78187007,0.31396952,0.0,0.0,0.0,0.0,7.7043014
0.9591751,0.7495034,0.030778471,0.012312783,0.010185701,0.6897996,0.19957796,0.05056711,0.013432968,0.8129859,0.0,0.0,0.0,1.0,8.268001
0.58286744,0.5332114,0.7866384,0.03524049,0.2667391,0.41031313,0.9193601,0.6668832,0.43808037,0.15180412,1.0,1.0,0.0,0.0,12.273784
0.4639841,0.6000194,0.46187115,0.90240586,0.3850102,0.35439056,0.09019982,0.6862803,0.14730217,0.63491696,0.0,0.0,1.0,0.0,7.4830623
0.045073714,0.32919094,0.076932535,0.6994066,0.23060797,0.33324453,0.57543814,0.10145409,0.4346176,0.3992337,0.0,1.0,0.0,0.0,7.848603
0.81146336,0.14523181,0.9897454,0.94553035,0.13016388,0.37435827,0.8102765,0.4020906,0.27451402,0.07790659,0.0,0.0,1.0,0.0,7.58749
0.33767247,0.1987051,0.95850617,0.2557093,0.8456367,0.35979667,0.79305977,0.026466468,0.8329028,0.7024573,0.0,0.0,0.0,0.0,8.206406
0.85521704,0.76935446,0.06444771,0.06649931,0.616214,0.3415901,0.8393313,0.93728954,0.13919543,0.19602515,0.0,0.0,1.0,0.0,9.719507
0.10012593,0.37051404,0.6412365,0.59027267,0.36817232,0.3001716,0.72776955,0.859046,0.987184,0.8749365,0.0,0.0,0.0,1.0,7.9781113
0.5840576,0.5539453,0.97503936,0.16919838,0.8942658,0.7793289,0.9405767,0.018658817,0.23281503,0.6779941,1.0,1.0,0.0,0.0,9.09689
0.25497165,0.17489117,0.98541576,0.5947634,0.5029983,0.01695442,0.908037,0.5645009,0.35212505,0.7743411,0.0,0.0,0.0,1.0,7.8108153
0.8333021,0.031934027,0.301712,0.4888182,0.9390801,0.4260194,0.8064912,0.5540816,0.3422941,0.62347627,1.0,0.0,0.0,0.0,10.471917
0.76933885,0.2929635,0.51473546,0.697768,0.49824908,0.031301305,0.62902385,0.96785945,0.25660583,0.5221806,1.0,0.0,0.0,0.0,8.672169
0.68941635,0.56970537,0.09542504,0.23938029,0.30219406,0.47526455,0.9209298,0.65436107,0.7755222,0.80046016,0.0,1.0,0.0,0.0,12.564555
0.019112714,0.65644926,0.73992676,0.6267417,0.9676401,0.45351216,0.09788697,0.1315778,0.43147957,0.26657486,0.0,0.0,0.0,1.0,7.3443565
0.5002393,0.12910552,0.78387374,0.6920798,0.12825212,0.29264674,0.7741102,0.8641099,0.18473014,0.31393582,0.0,0.0,1.0,0.0,7.642932
0.42805317,0.97368544,0.053539805,0.92120975,0.04730237,0.09022389,0.861695,0.796871,0.04115214,0.7220135,1.0,1.0,0.0,0.0,10.980697
0.76600325,0.15646586,0.9729476,0.773811,0.58751917,0.5002926,0.035215847,0.16610228,0.06402827,0.22560093,0.0,1.0,0.0,0.0,7.6941185
0.014628962,0.88951576,0.4786722,0.09968661,0.51276284,0.72777283,0.34272584,0.9977803,0.9049955,0.83332634,0.0,0.0,0.0,0.0,7.948167
0.9965748,0.4396242,0.59782934,0.47291493,0.7746381,0.5270455,0.24086674,0.6943144,0.17671043,0.98348254,1.0,0.0,0.0,0.0,8.83772
0.31155866,0.26688588,0.66523415,0.7850214,0.8036433,0.78372675,0.91818756,0.52771765,0.57127434,0.06889418,0.0,0.0,0.0,1.0,7.743425
0.9595816,0.73568934,0.68487126,0.6914384,0.21596728,0.58861023,0.5600874,0.82185465,0.65145916,0.2416018,0.0,1.0,0.0,0.0,10.081272
0.5102681,0.5377069,0.48488048,0.52697504,0.7369092,0.70996654,0.61534727,0.5687846,0.5931806,0.22377537,0.0,1.0,0.0,0.0,9.386132
0.058556546,0.6914147,0.77831954,0.31907278,0.22702698,0.26009977,0.1222094,0.9892236,0.2933046,0.77923274,0.0,1.0,0.0,0.0,7.650469
0.96486557,0.42485347,0.31506255,0.6651936,0.91293144,0.14387201,0.98745674,0.94761735,0.6198444,0.7930219,0.0,1.0,0.0,0.0,12.003732
0.31237617,0.1605301,0.84592116,0.24860506,0.24398485,0.1801968,0.4955205,0.56244487,0.79153454,0.44641155,0.0,0.0,0.0,0.0,7.859849
0.39237243,0.032872774,0.22919044,0.057950437,0.010522702,0.381364,0.09022245,0.8808871,0.44006392,0.27081004,1.0,0.0,0.0,0.0,8.995811
0.14998704,0.17679745,0.5398847,0.72589517,0.12444277,0.4848711,0.7352537,0.9527931,0.7919823,0.66452754,0.0,1.0,0.0,0.0,8.755677
0.21818233,0.20795403,0.3158236,0.29027173,0.94043446,0.33815265,0.22929421,0.95650065,0.5357802,0.18933953,0.0,0.0,0.0,1.0,7.766176
0.94850314,0.14561906,0.36905074,0.6299623,0.53691167,0.48801497,0.9152434,0.30541915,0.16218722,0.8582322,0.0,0.0,1.0,0.0,9.448212
0.39352852,0.17216392,0.56818223,0.47823974,0.64212775,0.31029668,0.55586106,0.14458093,0.96879363,0.120811276,0.0,0.0,0.0,0.0,7.953068
0.068372585,0.4932393,0.52361786,0.8976332,0.09550018,0.26516137,0.20627633,0.10804282,0.52481866,0.7897601,0.0,0.0,1.0,0.0,7.742156
0.0763961,0.22380632,0.6699477,0.10682591,0.1538959,0.9320283,0.46327758,0.6149584,0.93089825,0.72782314,0.0,0.0,0.0,0.0,8.153423
0.22432362,0.96896183,0.23251367,0.09392452,0.0015572688,0.024390064,0.36448577,0.124660574,0.983527,0.5324025,1.0,1.0,0.0,0.0,12.541869
0.8013462,0.7206857,0.08769993,0.3502032,0.50616974,0.95238703,0.78236,0.54550964,0.6682505,0.7307378,0.0,0.0,0.0,0.0,10.570086
0.56754714,0.9589686,0.7246539,0.11040718,0.36216146,0.72152036,0.40806457,0.24262445,0.10278686,0.95666516,1.0,0.0,0.0,0.0,9.020437
0.6762572,0.5053735,0.5895949,0.5135482,0.6929219,0.88647634,0.1574346,0.768456,0.18636571,0.27437136,0.0,0.0,1.0,0.0,7.581448
0.31741542,0.83336574,0.86410785,0.5153306,0.7652327,0.7287839,0.8563627,0.40525863,0.98841226,0.5064621,0.0,0.0,0.0,1.0,7.95298
0.9151401,0.1305089,0.114412665,0.45288995,0.2347604,0.69262695,0.3993374,0.24840389,0.08924293,0.68282026,0.0,0.0,0.0,1.0,8.526495
0.95643204,0.8627081,0.047780976,0.17859344,0.5436007,0.114505805,0.09974193,0.7580902,0.5507747,0.8806236,1.0,1.0,0.0,0.0,13.683183
0.75400597,0.4200616,0.7961826,0.4226657,0.39490268,0.44906723,0.9484001,0.16782522,0.7822296,0.01767647,1.0,1.0,0.0,0.0,11.495621
0.21050361,0.5785617,0.19436204,0.024452629,0.79375386,0.9556001,0.79076415,0.3531373,0.5316125,0.8649934,1.0,0.0,0.0,0.0,12.45752
0.8073912,0.9081414,0.7997446,0.9252535,0.7954557,0.07306811,0.17940482,0.94339347,0.9242252,0.4432715,0.0,1.0,0.0,0.0,8.124346
0.04268814,0.91777587,0.49737307,0.80841875,0.89620185,0.5106208,0.6443489,0.082455404,0.95578235,0.90841997,0.0,0.0,1.0,0.0,8.918555
0.08676708,0.5999577,0.92144877,0.65627766,0.837949,0.6519253,0.94585264,0.75483114,0.17342974,0.9741018,1.0,1.0,0.0,0.0,8.329525
0.3500822,0.46062195,0.49405912,0.36788973,0.44325218,0.7145868,0.16214508,0.83143884,0.7007351,0.87637687,0.0,0.0,1.0,0.0,7.899923
0.927418,0.23561361,0.61683655,0.5925639,0.17685324,0.62897426,0.7299557,0.81061625,0.6118138,0.7255643,0.0,0.0,0.0,0.0,9.42397
0.3792625,0.8278736,0.19614679,0.25027898,0.112393476,0.013522813,0.36395407,0.7298731,0.6513789,0.31333518,1.0,1.0,0.0,0.0,12.071607
0.77827656,0.5286221,0.9842417,0.4993225,0.83041894,0.021122858,0.50523156,0.28679314,0.49253774,0.6629574,0.0,0.0,1.0,0.0,7.8796754
0.3981903,0.9788751,0.71924716,0.07287198,0.91958284,0.79087794,0.32305327,0.41086736,0.28239614,0.76384795,0.0,0.0,0.0,0.0,7.7150455
0.9282716,0.27258888,0.62724483,0.85929644,0.5079319,0.064747475,0.2354065,0.74163705,0.2014153,0.80746984,0.0,0.0,0.0,0.0,7.7809653
0.17064542,0.7098857,0.9945841,0.5308601,0.14452216,0.6478532,0.27261665,0.6097275,0.9069406,0.085426144,0.0,0.0,1.0,0.0,7.9510746
0.43028444,0.99767315,0.35361773,0.7992803,0.45934215,0.20225193,0.24690408,0.08232184,0.7141256,0.042156074,0.0,0.0,0.0,0.0,7.6378164
0.8809691,0.6419294,0.46916148,0.8603041,0.5819893,0.959529,0.015322397,0.6948007,0.3122288,0.96685445,0.0,0.0,0.0,0.0,7.836043
0.37529,0.44902763,0.9190053,0.08986845,0.39504528,0.018656194,0.19210203,0.710686,0.53263324,0.19925769,0.0,0.0,0.0,1.0,7.721778
0.18896034,0.90873325,0.7624804,0.17948513,0.48743013,0.97706306,0.94675136,0.79411244,0.87176484,0.19415101,1.0,0.0,0.0,0.0,12.67171
0.48337016,0.25260463,0.76144254,0.82323015,0.1389258,0.18652308,0.66174513,0.29044482,0.56034625,0.0172986,0.0,0.0,0.0,1.0,7.68283
0.34430146,0.9639857,0.77752036,0.01354143,0.07392603,0.33410895,0.16773754,0.70914745,0.1859096,0.92346615,1.0,0.0,0.0,0.0,9.535973
0.18452367,0.8198112,0.42796645,0.79696757,0.9324907,0.7497224,0.3324316,0.31641516,0.8130025,0.40993547,1.0,0.0,0.0,0.0,8.189459
0.83789766,0.6213766,0.12999062,0.6829177,0.6837007,0.9615102,0.48878345,0.5893961,0.5464612,0.89021945,1.0,1.0,0.0,0.0,12.624151
0.7868387,0.0691073,0.4031026,0.6590432,0.122508936,0.40231282,0.7420998,0.90905154,0.72504,0.11899835,1.0,1.0,0.0,0.0,11.970553
0.7941469,0.3913932,0.74400234,0.57639426,0.42192382,0.7572981,0.97737885,0.44303766,0.6147699,0.74852884,1.0,1.0,0.0,0.0,11.73794
0.655892,0.51054907,0.34239846,0.25483748,0.31184685,0.65049165,0.18178962,0.43152803,0.9003813,0.9188233,0.0,1.0,0.0,0.0,8.707664
0.25956973,0.9611824,0.4689642,0.4633095,0.8706283,0.15133289,0.7410278,0.9699872,0.5851736,0.66525906,0.0,0.0,0.0,1.0,7.7785234
0.29146063,0.06194705,0.82737374,0.25663027,0.33525264,0.8021713,0.26583463,0.82193995,0.80624694,0.97518176,1.0,1.0,0.0,0.0,9.148758
0.59777135,0.60436493,0.17803444,0.47390905,0.098430224,0.5396736,0.46487,0.68206394,0.55953735,0.99012953,0.0,1.0,0.0,0.0,8.869831
0.14297742,0.023397984,0.43432635,0.60598975,0.14986795,0.6387715,0.42115423,0.96390796,0.096578024,0.6201742,0.0,0.0,0.0,0.0,7.7096896
0.9179944,0.3437256,0.84631765,0.33952478,0.10099508,0.7798839,0.36139014,0.4146602,0.53398645,0.8814365,0.0,1.0,0.0,0.0,8.574936
