0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.6022722,0.33142465,0.82153064,0.6597887,0.42257106,0.71608293,0.21528888,0.016832877,0.28073063,0.6017211,0.0,0.0,0.0,1.0,7.577405
0.4605559,0.71066684,0.16467586,0.9402361,0.9554484,0.98073083,0.058829922,0.74037015,0.6006521,0.08895332,0.0,0.0,1.0,0.0,7.381158
0.9893411,0.5488423,0.6744679,0.724893,0.56849444,0.5274879,0.15075295,0.2402845,0.4025813,0.067837305,0.0,0.0,0.0,0.0,7.699776
0.7583849,0.3426921,0.9897388,0.8885612,0.93854123,0.7391008,0.026946839,0.3823959,0.010526396,0.06523207,0.0,1.0,0.0,0.0,7.6751533
0.68139267,0.98665947,0.66625065,0.41510302,0.041160703,0.8942869,0.706787,0.47889933,0.21561249,0.08176606,0.0,0.0,1.0,0.0,7.795592
0.6732022,0.99477917,0.5935323,0.8401824,0.15297806,0.87614155,0.54483557,0.9836423,0.73570216,0.0930832,0.0,0.0,1.0,0.0,7.7540584
0.29222402,0.27304816,0.07116641,0.6800229,0.22472306,0.5514997,0.7697423,0.21171802,0.29278854,0.3564173,0.0,0.0,0.0,0.0,7.9388976
0.9563675,0.66024387,0.9505124,0.09686759,0.2645265,0.272138,0.8350872,0.8128524,0.29374415,0.64970994,0.0,0.0,0.0,0.0,8.892853
0.42099464,0.07465167,0.73880684,0.58537006,0.3446706,0.25800318,0.29181802,0.7697304,0.42431545,0.28857183,0.0,0.0,0.0,0.0,7.6788373
0.26418158,0.27691895,0.842356,0.16962229,0.25208664,0.5918752,0.97535974,0.0041311583,0.24001612,0.7265161,1.0,0.0,0.0,0.0,8.176222
0.25072452,0.9181581,0.5081519,0.50253206,0.7123039,0.639768,0.28430265,0.00978332,0.59473956,0.841015,0.0,0.0,1.0,0.0,8.455103
0.48659027,0.78079516,0.41253486,0.37980556,0.8984455,0.89672613,0.72044677,0.28485173,0.33989915,0.28517103,1.0,0.0,0.0,0.0,9.038049
0.7796108,0.0045728744,0.084687576,0.44135725,0.2510673,0.9058726,0.8808827,0.71652037,0.23867631,0.92529094,0.0,0.0,0.0,0.0,11.208693
0.96961844,0.578239,0.26902762,0.30090946,0.6253323,0.77984405,0.4211034,0.65697974,0.42361993,0.35172588,1.0,0.0,0.0,0.0,11.456447
0.62462837,0.81149834,0.49371812,0.05315067,0.48313433,0.5046341,0.4369178,0.37601572,0.77787805,0.10007771,1.0,1.0,0.0,0.0,12.257172
0.016479434,0.782376,0.8531587,0.22370176,0.62692255,0.06467029,0.23892081,0.45977303,0.6626826,0.21770161,1.0,0.0,0.0,0.0,7.8236065
0.469947,0.978291,0.5130537,0.4701313,0.66614103,0.52122045,0.2572691,0.8241679,0.12878513,0.17194378,0.0,0.0,1.0,0.0,7.668679
0.17491193,0.38194054,0.10159325,0.3897966,0.8099144,0.3537518,0.87651783,0.9588324,0.8387284,0.11504538,1.0,1.0,0.0,0.0,13.337836
0.56241167,0.10843801,0.87586844,0.3500078,0.8977151,0.12417739,0.63786185,0.87252516,0.0010655646,0.30471984,1.0,0.0,0.0,0.0,7.845244
0.02882467,0.5497295,0.17519139,0.59002554,0.005120613,0.28202277,0.75979793,0.871945,0.5054212,0.48374468,0.0,0.0,1.0,0.0,7.9001904
0.047758214,0.7508049,0.8313343,0.86603385,0.826782,0.49958023,0.008766028,0.34119406,0.74012285,0.9107881,0.0,0.0,0.0,1.0,6.9314175
0.29395804,0.18670729,0.88421696,0.3840678,0.61690617,0.5969756,0.3233006,0.6400366,0.4485906,0.69846,1.0,0.0,0.0,0.0,7.758308
0.16193771,0.19535811,0.482792,0.50006264,0.76809436,0.19286014,0.9921694,0.3252996,0.8460005,0.8181421,1.0,0.0,0.0,0.0,9.37175
0.906572,0.7394459,0.31666058,0.027558109,0.56303865,0.9566737,0.15600853,0.75773466,0.04134291,0.19454865,0.0,0.0,0.0,1.0,8.179298
0.5202563,0.46489775,0.78950965,0.12805846,0.89241534,0.1763921,0.4348807,0.14935337,0.6887646,0.8140036,0.0,0.0,0.0,1.0,8.019553
0.19254966,0.578139,0.72086656,0.4751325,0.26195115,0.7341294,0.34920695,0.67146444,0.055058353,0.8970455,0.0,0.0,1.0,0.0,7.6613293
0.5216451,0.27522305,0.8435007,0.44247353,0.6692499,0.9926467,0.85266906,0.9335481,0.8621279,0.06704941,1.0,1.0,0.0,0.0,13.072939
0.291815,0.19632918,0.41101065,0.419183,0.95826757,0.92408204,0.9836691,0.38133234,0.9640873,0.5903151,1.0,0.0,0.0,0.0,11.304005
0.5010657,0.28209704,0.1623661,0.4487875,0.34729728,0.5238556,0.54382974,0.010789184,0.29655612,0.16828068,0.0,0.0,0.0,0.0,7.9415584
0.9585083,0.23643172,0.8326553,0.7077552,0.5606589,0.701118,0.21200426,0.6910396,0.6216058,0.7174493,0.0,1.0,0.0,0.0,8.224293
0.15269727,0.094253376,0.95118445,0.403948,0.64342475,0.96049154,0.8373174,0.13063374,0.50097436,0.18172234,0.0,0.0,0.0,0.0,7.778846
0.05037677,0.8950676,0.26603696,0.053763583,0.4993468,0.78011113,0.556948,0.1350535,0.38857675,0.25767317,0.0,1.0,0.0,0.0,8.841535
0.5273246,0.90267086,0.8531138,0.8368233,0.2158785,0.13354982,0.12024202,0.8746244,0.08002841,0.38941395,0.0,0.0,0.0,0.0,7.6508183
0.18181872,0.4111533,0.8333832,0.97844815,0.0042493553,0.5598564,0.7517798,0.3900448,0.3086052,0.79764456,0.0,0.0,0.0,1.0,7.316254
0.72277075,0.8008909,0.9716827,0.8774999,0.6068414,0.27404255,0.5187741,0.5688921,0.9518444,0.44444305,0.0,1.0,0.0,0.0,8.5665655
0.9455257,0.5727868,0.9173725,0.38398024,0.04695983,0.86051184,0.747231,0.55178183,0.6174126,0.8380679,1.0,0.0,0.0,0.0,11.649806
0.8998184,0.44681147,0.10260046,0.8280796,0.8652819,0.24727696,0.44927418,0.643468,0.37762243,0.30759537,1.0,1.0,0.0,0.0,9.166136
0.893519,0.6035071,0.8773302,0.059296682,0.62395376,0.8388239,0.6068637,0.6775179,0.6979858,0.94447017,0.0,0.0,1.0,0.0,9.761446
0.88288856,0.16988222,0.67958903,0.032401238,0.79045635,0.8120589,0.21096554,0.5197919,0.78726786,0.50590926,1.0,0.0,0.0,0.0,9.974841
0.99123317,0.47392726,0.45650527,0.86137456,0.9015103,0.6534668,0.8051418,0.002161064,0.6394682,0.8264189,0.0,1.0,0.0,0.0,9.525099
0.040803496,0.5910656,0.19529614,0.40585366,0.34123707,0.9764171,0.73174536,0.9665564,0.5478658,0.20289256,0.0,0.0,0.0,0.0,8.143429
0.181485,0.713545,0.8587918,0.6708737,0.36395973,0.10925953,0.62182915,0.18529664,0.22012304,0.29548606,1.0,1.0,0.0,0.0,7.8049498
0.7333339,0.49255037,0.96603,0.65103847,0.20075113,0.2789629,0.35927635,0.05917496,0.26805764,0.39866817,0.0,0.0,0.0,1.0,7.651109
0.62394375,0.6229849,0.9878919,0.8179325,0.32487202,0.074303776,0.77062297,0.52715087,0.6396566,0.043906502,1.0,0.0,0.0,0.0,7.812584
0.73932374,0.9027438,0.69116545,0.16475101,0.2627846,0.45841494,0.73518,0.57201564,0.74529296,0.102350414,1.0,0.0,0.0,0.0,11.983102
0.89882475,0.22244468,0.33609197,0.33191428,0.32181776,0.8476117,0.39752913,0.32410067,0.15657696,0.7319214,0.0,0.0,1.0,0.0,8.508839
0.42640582,0.6196789,0.10062109,0.5889901,0.19960745,0.6052728,0.69259405,0.88875455,0.70082855,0.9373634,0.0,0.0,0.0,1.0,8.616207
0.3398695,0.6402055,0.71441036,0.2260491,0.8122614,0.18388037,0.25620842,0.32995692,0.79443264,0.57750285,1.0,0.0,0.0,0.0,8.26688
0.61552835,0.032232914,0.9615244,0.65799564,0.96039134,0.20174517,0.55307,0.23344819,0.18517618,0.10110564,0.0,0.0,1.0,0.0,7.658133
0.10260039,0.14261386,0.35585237,0.3112658,0.34906337,0.36453444,0.14684573,0.533961,0.9302626,0.981977,1.0,1.0,0.0,0.0,9.044522
0.05670552,0.2356466,0.83717906,0.8872778,0.23303923,0.21248542,0.016995857,0.59122515,0.867114,0.8131917,0.0,0.0,0.0,1.0,7.5951486
0.8877288,0.78614867,0.36654457,0.9029106,0.08921301,0.6875163,0.3817294,0.75350714,0.7298398,0.9415217,0.0,0.0,0.0,1.0,8.093991
0.41139704,0.38171902,0.35970715,0.19292174,0.35727924,0.16079164,0.2672698,0.11666456,0.024390854,0.9087969,0.0,0.0,1.0,0.0,7.76648
0.85691285,0.71977544,0.110797435,0.28645205,0.17110272,0.009701243,0.81632316,0.8189388,0.30449122,0.029128626,0.0,0.0,1.0,0.0,8.757808
0.3658163,0.19567049,0.47158,0.8976822,0.38278484,0.11353352,0.60163766,0.46290687,0.37551388,0.10053494,0.0,0.0,0.0,0.0,7.6459284
0.90742576,0.8849197,0.2519319,0.045159563,0.88455683,0.15827732,0.6218052,0.6602354,0.5193875,0.7568382,1.0,1.0,0.0,0.0,14.145465
0.3809983,0.72386944,0.023414275,0.6984046,0.20564353,0.20467322,0.9560619,0.4990436,0.14530177,0.70820904,0.0,0.0,0.0,0.0,8.141453
0.4028702,0.58957314,0.46595126,0.5821362,0.050353084,0.14708024,0.45761725,0.75840783,0.6164178,0.7173121,1.0,0.0,0.0,0.0,9.742581
0.2704185,0.332203,0.4255819,0.9469079,0.31442156,0.7048578,0.035906345,0.33998653,0.9390531,0.5046691,0.0,1.0,0.0,0.0,7.752074
0.66193604,0.2874544,0.8088119,0.9597189,0.4391186,0.2644765,0.54531664,0.8346617,0.052062362,0.16116872,1.0,1.0,0.0,0.0,7.8325496
0.042609483,0.0053757024,0.3788492,0.97719026,0.16863573,0.68919885,0.553627,0.29353744,0.09474167,0.011649834,0.0,1.0,0.0,0.0,7.812633
0.46388292,0.9594079,0.5783531,0.2981472,0.5656796,0.6596236,0.61480516,0.48608494,0.01464295,0.19032891,0.0,1.0,0.0,0.0,8.746514
0.89183223,0.45062703,0.26915658,0.59814036,0.5506672,0.9465575,0.9542058,0.59271735,0.17086293,0.26092732,0.0,1.0,0.0,0.0,11.382832
0.03166743,0.43837732,0.123894736,0.6483438,0.0026215324,0.31841668,0.38153204,0.30281517,0.30616,0.2682596,1.0,1.0,0.0,0.0,7.9459057
0.9131928,0.37421343,0.37242582,0.5681477,0.14597955,0.9938297,0.39509258,0.77074337,0.12656194,0.093237385,0.0,1.0,0.0,0.0,9.198917
0.26886168,0.66233444,0.32426304,0.008925061,0.18778935,0.19444837,0.26251805,0.25765595,0.80732,0.8827111,0.0,0.0,0.0,1.0,7.9743114
0.64446896,0.64130414,0.16344255,0.5412466,0.37957877,0.7349857,0.8837101,0.2126967,0.25735667,0.6132663,0.0,1.0,0.0,0.0,9.584875
0.48435393,0.37588233,0.24765143,0.3134435,0.86819804,0.8142416,0.4575367,0.8704273,0.8879834,0.7889658,0.0,0.0,0.0,1.0,9.174152
0.13445622,0.5804891,0.07236377,0.66254133,0.43931624,0.29926333,0.46608683,0.96912783,0.70246583,0.030210795,1.0,0.0,0.0,0.0,9.724373
0.94664836,0.87585175,0.12043424,0.48006752,0.022895271,0.8569741,0.13295734,0.5015071,0.26141787,0.09185295,0.0,0.0,1.0,0.0,7.587659
0.18050523,0.29715893,0.8417465,0.5728514,0.58048606,0.3144265,0.9322326,0.38823283,0.13123517,0.80950946,0.0,0.0,1.0,0.0,7.817739
0.90593666,0.48424745,0.040816177,0.85007375,0.48881644,0.3329063,0.2100871,0.46563622,0.923819,0.8963854,0.0,0.0,0.0,0.0,8.655216
0.43369645,0.9875288,0.87074614,0.53529155,0.68184227,0.00095439376,0.21042281,0.15254107,0.5834772,0.81929946,0.0,1.0,0.0,0.0,7.6669264
0.7845105,0.5173744,0.8607961,0.62892455,0.9421893,0.10259151,0.024227459,0.21119617,0.9910301,0.07313607,0.0,1.0,0.0,0.0,7.8448668
0.5959838,0.8416514,0.16842015,0.4693984,0.58562404,0.5971034,0.90127385,0.21158467,0.8867569,0.5711759,1.0,0.0,0.0,0.0,13.343621
0.5906147,0.9682338,0.8079172,0.04852176,0.6200829,0.99819875,0.8832583,0.5342077,0.046088103,0.71227354,0.0,0.0,0.0,1.0,8.268207
0.7295182,0.097132824,0.10645149,0.06325252,0.3751082,0.20008723,0.38907918,0.101525605,0.07214743,0.3323906,0.0,1.0,0.0,0.0,8.4158535
0.20311962,0.8347638,0.070921525,0.21564373,0.9085432,0.7298956,0.095924675,0.4197733,0.36273462,0.8409767,0.0,0.0,1.0,0.0,7.83433
0.9019362,0.8593659,0.13158822,0.047249094,0.5021118,0.6592676,0.19903488,0.18608612,0.58192724,0.2471724,1.0,1.0,0.0,0.0,12.410735
0.1668649,0.60509706,0.265595,0.84570926,0.87384146,0.57647824,0.33426127,0.15201947,0.6389025,0.29364467,1.0,1.0,0.0,0.0,7.9091597
0.82164985,0.14297254,0.61598015,0.17672622,0.15443525,0.9533529,0.87524056,0.39214754,0.48187336,0.19949904,1.0,0.0,0.0,0.0,10.743495
0.81691253,0.1518408,0.2976034,0.48324922,0.24260072,0.66261727,0.4558779,0.17911105,0.23327827,0.018034203,1.0,0.0,0.0,0.0,8.174938
0.30567405,0.42855915,0.03602313,0.6727635,0.6983317,0.5143745,0.3319174,0.5661839,0.27764937,0.53620815,0.0,0.0,0.0,1.0,6.801698
0.1942264,0.24596918,0.018800925,0.4279959,0.17959782,0.81396574,0.4059736,0.46739113,0.3722028,0.6441397,0.0,0.0,0.0,1.0,7.4885154
0.67009234,0.67916554,0.9107939,0.075830124,0.22629124,0.8695885,0.76943296,0.03742643,0.42184886,0.40264627,0.0,0.0,0.0,1.0,8.066913
0.07489003,0.13204412,0.29154006,0.16624445,0.8675086,0.3606852,0.27315462,0.12703058,0.7500379,0.40179512,0.0,0.0,1.0,0.0,8.063918
0.8745943,0.835623,0.73800457,0.8504911,0.63304144,0.03727489,0.9352543,0.5240608,0.37815318,0.47218484,0.0,0.0,0.0,1.0,7.9987383
0.49978802,0.29832968,0.21318275,0.4785748,0.05013138,0.45357105,0.11710649,0.81012535,0.38793927,0.2794878,0.0,0.0,0.0,0.0,7.765779
0.123755924,0.056257535,0.273342,0.34776467,0.95405203,0.7266562,0.10481693,0.39815426,0.0036808774,0.7405398,0.0,0.0,0.0,0.0,7.6904984
0.94994277,0.4221233,0.10034019,0.22924764,0.63889503,0.90927035,0.5553763,0.3758935,0.83704895,0.70660406,0.0,0.0,0.0,1.0,11.096537
0.0074643865,0.59343696,0.7490774,0.0094922995,0.167802,0.7484246,0.856618,0.90187114,0.35205933,0.1722588,0.0,0.0,1.0,0.0,7.994978
0.88579273,0.7837372,0.3903966,0.09096631,0.09786031,0.84588903,0.7690939,0.9322858,0.6886196,0.21884109,1.0,1.0,0.0,0.0,15.241178
0.038483795,0.09720369,0.18630485,0.62529844,0.77883816,0.8706138,0.032808788,0.14158411,0.70309585,0.37368116,0.0,0.0,0.0,0.0,7.7207546
0.20886377,0.42389157,0.6534186,0.9042322,0.21318308,0.27533117,0.6935364,0.0648315,0.83992016,0.6905678,0.0,0.0,1.0,0.0,7.9247484
0.4859694,0.66530293,0.04066698,0.062335443,0.71502477,0.59300256,0.4732612,0.47603413,0.9935287,0.97081953,1.0,0.0,0.0,0.0,14.615611
0.49419302,0.9874239,0.66044426,0.09701032,0.34205177,0.56974643,0.4857192,0.69389933,0.618772,0.7854934,0.0,0.0,0.0,1.0,8.031936
0.6207179,0.20881055,0.70065755,0.4081071,0.6883703,0.6928173,0.5049593,0.5078775,0.5266623,0.9424881,0.0,0.0,0.0,0.0,8.462408
0.73643094,0.37593088,0.58047116,0.53248245,0.5929391,0.45488557,0.48869506,0.37226504,0.40210965,0.4864491,1.0,1.0,0.0,0.0,8.512029
0.5838882,0.4973839,0.17538029,0.83114487,0.32921848,0.70011985,0.4162045,0.34523565,0.14529908,0.9851837,0.0,0.0,0.0,1.0,6.7071996
0.2641794,0.0474127,0.35263112,0.47348845,0.3301249,0.16351597,0.6448309,0.44968638,0.9589742,0.6269952,0.0,1.0,0.0,0.0,8.786682
0.7114517,0.83677423,0.20694707,0.35726854,0.18983227,0.33766276,0.5604342,0.5246021,0.58503574,0.32120118,0.0,0.0,0.0,0.0,8.30274
0.5738785,0.18195345,0.8373495,0.46645713,0.2805024,0.63591564,0.15573779,0.60357386,0.7129646,0.3535907,0.0,0.0,0.0,1.0,7.7650137
0.67046523,0.3333918,0.37172195,0.7517665,0.85196316,0.6487343,0.2871034,0.9657773,0.20236604,0.89594847,0.0,1.0,0.0,0.0,8.147454
0.45149818,0.87750363,0.25135016,0.99185497,0.38037038,0.6909685,0.07878603,0.024449918,0.37463078,0.1936859,0.0,0.0,0.0,0.0,7.698968
0.32407922,0.701047,0.7233449,0.22850887,0.39986488,0.24336632,0.66923255,0.5505921,0.76868284,0.31416303,1.0,1.0,0.0,0.0,10.726129
0.88443655,0.18152495,0.63371694,0.59778994,0.41222197,0.09053922,0.41506305,0.98692816,0.20463176,0.12208604,0.0,0.0,0.0,1.0,7.9200516
0.70771575,0.41701367,0.3074909,0.0647259,0.20052224,0.715883,0.5479673,0.05295387,0.46280003,0.492162,0.0,1.0,0.0,0.0,9.380912
0.22603095,0.21144965,0.7061791,0.54722387,0.30490226,0.8409614,0.48294187,0.91783476,0.8917483,0.2468354,0.0,0.0,1.0,0.0,7.879739
0.63650155,0.5843176,0.2561321,0.802279,0.09792376,0.13786817,0.9041934,0.5355449,0.662933,0.68896693,0.0,1.0,0.0,0.0,9.45574
0.044946935,0.7669677,0.7908851,0.9175933,0.46676335,0.045555573,0.39697376,0.619392,0.49416962,0.40517122,0.0,0.0,1.0,0.0,7.706033
0.114427984,0.28407344,0.9850475,0.6238765,0.1788956,0.28925303,0.1667414,0.8867701,0.9194241,0.74184304,0.0,0.0,0.0,1.0,7.6866517
